"feature","phi","phi.var","feature.value"
"feature_2_lag56",0,0,"feature_2_lag56=0.747048060935538"
"feature_2_lag55",0,0,"feature_2_lag55=0.747048060935538"
"feature_2_lag54",0,0,"feature_2_lag54=0.683285631545003"
"feature_2_lag53",0,0,"feature_2_lag53=0.683285631545003"
"feature_2_lag52",0.000318650659677733,6.05666712112955e-07,"feature_2_lag52=0.615782090095073"
"feature_2_lag51",0,0,"feature_2_lag51=0.80739136859493"
"feature_2_lag50",0,0,"feature_2_lag50=1.01982360908037"
"feature_2_lag49",0,0,"feature_2_lag49=0.747048060935538"
"feature_2_lag48",0,0,"feature_2_lag48=0.683285631545003"
"feature_2_lag47",0,0,"feature_2_lag47=0.683285631545003"
"feature_2_lag46",0,0,"feature_2_lag46=0.683285631545003"
"feature_2_lag45",0.000275616839248738,1.07686328901373e-07,"feature_2_lag45=0.615782090095073"
"feature_2_lag44",5.30414052673372e-05,2.66531747943213e-08,"feature_2_lag44=0.544172154635552"
"feature_2_lag43",0,0,"feature_2_lag43=0.615782090095073"
"feature_2_lag42",-0.000256578485952597,6.23676500087938e-07,"feature_2_lag42=0.544172154635552"
"feature_2_lag41",0.000253145223067029,2.82763251525166e-07,"feature_2_lag41=1.23491036798102"
"feature_2_lag40",-0.000224409456985636,6.26771330741373e-07,"feature_2_lag40=1.23491036798102"
"feature_2_lag39",0,0,"feature_2_lag39=0.864600583350445"
"feature_2_lag38",0,0,"feature_2_lag38=0.683285631545003"
"feature_2_lag37",0,0,"feature_2_lag37=0.615782090095073"
"feature_2_lag36",0,0,"feature_2_lag36=1.34380648424181"
"feature_2_lag35",1.79099463921056e-05,6.41532359536195e-09,"feature_2_lag35=1.27267050077484"
"feature_2_lag34",0,0,"feature_2_lag34=0.918929012359529"
"feature_2_lag33",8.04917211582989e-05,6.13792153423454e-08,"feature_2_lag33=1.01982360908037"
"feature_2_lag32",-0.0020793471567656,1.08158545708504e-05,"feature_2_lag32=1.01982360908037"
"feature_2_lag31",-0.00017639010009884,1.56098992079824e-07,"feature_2_lag31=1.15449945729034"
"feature_2_lag30",-0.000231574849018622,2.4995815935149e-07,"feature_2_lag30=1.49988816871975"
"feature_2_lag29",0.000116627211604237,4.29533889049875e-08,"feature_2_lag29=1.60661941746192"
"feature_2_lag28",-0.000172769918366891,9.2208686006917e-08,"feature_2_lag28=1.37735951285032"
"feature_2_lag27",0,0,"feature_2_lag27=0.970602605131734"
"feature_2_lag26",0,0,"feature_2_lag26=0.970602605131734"
"feature_2_lag25",0,0,"feature_2_lag25=0.918929012359529"
"feature_2_lag24",0,0,"feature_2_lag24=0.918929012359529"
"feature_2_lag23",0,0,"feature_2_lag23=1.01982360908037"
"feature_2_lag22",0,0,"feature_2_lag22=1.74351954158702"
"feature_2_lag21",0,0,"feature_2_lag21=1.91002802713168"
"feature_2_lag20",0.000704741898262423,4.71444279522956e-06,"feature_2_lag20=1.19555693149637"
"feature_2_lag19",0,0,"feature_2_lag19=1.06677364818984"
"feature_2_lag18",0,0,"feature_2_lag18=1.01982360908037"
"feature_2_lag17",0,0,"feature_2_lag17=1.37735951285032"
"feature_2_lag16",0,0,"feature_2_lag16=1.34380648424181"
"feature_2_lag15",0,0,"feature_2_lag15=1.06677364818984"
"feature_2_lag14",0,0,"feature_2_lag14=1.19555693149637"
"feature_2_lag13",0.000638701508259421,3.86469110513234e-06,"feature_2_lag13=1.19555693149637"
"feature_2_lag12",0.00121579555597802,6.81358430117122e-06,"feature_2_lag12=1.19555693149637"
"feature_2_lag11",0.000235588609911813,1.11003986240361e-06,"feature_2_lag11=1.52791807452919"
"feature_2_lag10",-9.43856798184553e-05,1.54022601491821e-06,"feature_2_lag10=1.40967530881959"
"feature_2_lag9",0.000572544143345688,1.51278319725355e-06,"feature_2_lag9=1.11161632903428"
"feature_2_lag8",0.00158183792951371,1.48804079554812e-05,"feature_2_lag8=0.918929012359529"
"feature_2_lag7",-0.000606845055014169,2.03123228423403e-06,"feature_2_lag7=0.864600583350445"
"feature_2_lag6",-0.000990970333267344,1.75936337974161e-05,"feature_2_lag6=0.80739136859493"
"feature_2_lag5",-0.00611514044867527,0.000174557662959747,"feature_2_lag5=0.970602605131734"
"feature_2_lag4",-0.0270933905032213,0.0014483292566405,"feature_2_lag4=1.82245287685741"
"feature_2_lag3",-0.0127077323865309,0.00136702095540675,"feature_2_lag3=0.80739136859493"
"feature_2_lag2",-0.0887569097575711,0.012825402988737,"feature_2_lag2=0.683285631545003"
"feature_2_lag1",-0.270735044756139,0.14640814161813,"feature_2_lag1=0.80739136859493"
"feature_2_lag0",-0.532943564477569,0.386668950526692,"feature_2_lag0=1.30893839230076"
"feature_3_lag71",0,0,"feature_3_lag71=-0.168148574043048"
"feature_3_lag70",0,0,"feature_3_lag70=0"
"feature_3_lag69",0,0,"feature_3_lag69=0.24937818093059"
"feature_3_lag68",0,0,"feature_3_lag68=0.413773388149906"
"feature_3_lag67",-0.000425375036529407,3.61887843404789e-06,"feature_3_lag67=0.657646369191955"
"feature_3_lag66",-0.00066921406341065,8.95694925333188e-06,"feature_3_lag66=1.37046342195242"
"feature_3_lag65",0,0,"feature_3_lag65=1.67862360084984"
"feature_3_lag64",0,0,"feature_3_lag64=1.90640556851027"
"feature_3_lag63",0,0,"feature_3_lag63=1.29261070177342"
