"feature","phi","phi.var","feature.value"
"feature_2_lag50",0,0,"feature_2_lag50=1.2828571891837"
"feature_2_lag49",0,0,"feature_2_lag49=1.08768057195831"
"feature_2_lag48",0,0,"feature_2_lag48=0.817791058213526"
"feature_2_lag47",0,0,"feature_2_lag47=0.929585308760385"
"feature_2_lag46",0,0,"feature_2_lag46=0.759779437446134"
"feature_2_lag45",0,0,"feature_2_lag45=0.511797350893411"
"feature_2_lag44",0,0,"feature_2_lag44=0.158338090172083"
"feature_2_lag43",0,0,"feature_2_lag43=0.0805481489669572"
"feature_2_lag42",0,0,"feature_2_lag42=0.0805481489669572"
"feature_2_lag41",0.00016533321707049,2.30602367478057e-07,"feature_2_lag41=0.233554644180599"
"feature_2_lag40",7.79347501611349e-05,9.2172269606569e-08,"feature_2_lag40=0.233554644180599"
"feature_2_lag39",3.54768023739169e-05,2.51720701335591e-08,"feature_2_lag39=0.306364587946681"
"feature_2_lag38",3.54768023739155e-05,2.51720701335571e-08,"feature_2_lag38=0.158338090172083"
"feature_2_lag37",0.000148108531778982,1.38685403185031e-07,"feature_2_lag37=0.376918933852299"
"feature_2_lag36",0.000184069464987205,1.55148998269189e-07,"feature_2_lag36=0.376918933852299"
"feature_2_lag35",0.000332713581061855,7.0620092209913e-07,"feature_2_lag35=-0.0835119279120988"
"feature_2_lag34",0.000332713581061844,7.0620092209909e-07,"feature_2_lag34=-0.354270065001906"
"feature_2_lag33",2.209163449567e-05,9.76080629380555e-09,"feature_2_lag33=-0.55464514045891"
"feature_2_lag32",2.20916344956711e-05,9.76080629380647e-09,"feature_2_lag32=-0.354270065001906"
"feature_2_lag31",0.000187606477488086,5.53957069442509e-07,"feature_2_lag31=-0.260373227332461"
"feature_2_lag30",0.000187606477488086,5.53957069442509e-07,"feature_2_lag30=-0.260373227332461"
"feature_2_lag29",0,0,"feature_2_lag29=-1.01834183397587"
"feature_2_lag28",-8.42556677185413e-05,1.00072292887882e-07,"feature_2_lag28=-0.55464514045891"
